raw_affiliation_string,label
"Laboratoire Signalisation et Transports Ioniques Membranaires (STIM), ERL CNRS 7368, Univ. de Poitiers, France.",French National Centre for Scientific Research {https://ror.org/02feahw73}|University of Poitiers {https://ror.org/04xhy8q59}
"University of Grenoble Alpes CNRS University Savoie Mont Blanc, LECA Grenoble France",French National Centre for Scientific Research {https://ror.org/02feahw73}|Université Grenoble Alpes {https://ror.org/02rx3b187}|Laboratoire d'Écologie Alpine {https://ror.org/03x1z2w73}|Université Savoie Mont Blanc {https://ror.org/04gqg1a07}
"Endocrinology Department, Nantes University Hospital Hotel-Dieu, Nantes, France.",Centre Hospitalier Universitaire de Nantes {https://ror.org/05c1qsg97}
"EA 7425 HESPER, Université Lyon 1, Lyon, France.",Claude Bernard University Lyon 1 {https://ror.org/029brtt94}|Health Services and Performance Research Laboratory {https://ror.org/02s3m2561}
"Université Paris-Descartes, Sorbonne-Paris-Cité, Paris, France.",Sorbonne Paris Cité {https://ror.org/001z21q04}|Paris Descartes University {https://ror.org/0220k9r37}
"Department of Medical Oncology, Breast Disease Unit, Saint-Louis Hospital, University Paris Diderot, Paris 75475, France",Paris Diderot University {https://ror.org/02n7qrg46}|Hôpital Saint-Louis {https://ror.org/049am9t04}
"Université Paris-Est, IRG (EA 2354), UPEC, UPEM, Pôle du Bois de l’Étang, 5 Bd Descartes, F-77454, Marne-la-Vallée, France",Université Paris-Est Créteil {https://ror.org/05ggc9x40}|Institut de Recherche en Gestion {https://ror.org/0546daj73}|Université Gustave Eiffel {https://ror.org/03x42jk29}|University of Paris-Est {https://ror.org/0268ecp52}
"APHP, INSERM U938, IUC-UPMC, Sorbonne Université, Paris, 75020, France",Sorbonne Université {https://ror.org/02en5vm52}|Inserm {https://ror.org/02vjkv261}|Assistance Publique – Hôpitaux de Paris {https://ror.org/00pg5jh14}|Centre de Recherche Saint-Antoine {https://ror.org/03wxndv36}
"Département de Génétique Médicale, maladies Rares et Médecine Personnalisée, génétique clinique, CHU Montpellier, Université Montpellier, Centre de référence anomalies du développement SORO, INSERM U1183, Montpellier, France.",University Hospital of Montpellier {https://ror.org/00mthsf17}|Inserm {https://ror.org/02vjkv261}|University of Montpellier {https://ror.org/051escj72}|Institute for Regenerative Medicine & Biotherapy {https://ror.org/00b8mh310}
"Univ. Grenoble Alpes, UMR 1215 GAEL, F-38000 Grenoble, France",Université Grenoble Alpes {https://ror.org/02rx3b187}|Grenoble Applied Economics Lab {https://ror.org/00fwjkb59}
"MOISA, Univ Montpellier, CIHEAM-IAMM, CIRAD, INRAE, Institut Agro, Montpellier, France","University of Montpellier {https://ror.org/051escj72}|Montpellier Interdisciplinary center on Sustainable Agri-food systems: social and nutritional sciences {https://ror.org/011xg1225}|Mediterranean Agronomic Institute of Montpellier {https://ror.org/0005r2j17}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|International Centre for Advanced Mediterranean Agronomic Studies {https://ror.org/04abkkz03}|National Research Institute for Agriculture, Food and Environment {https://ror.org/003vg9w96}|Institut Agro Montpelier {https://ror.org/03rnk6m14}"
"Inserm, Univ Brest, EFS, UMR 1078, GGB, Brest, France.","Université de Bretagne Occidentale {https://ror.org/01b8h3982}|Inserm {https://ror.org/02vjkv261}|Établissement Français du Sang {https://ror.org/037hby126}|Genetics, Functional Genomics and Biotechnology {https://ror.org/05xxb2f26}"
"Univ. Lyon, UCBL, CRNL, Inserm U1028, CNRS UMR5292, Lyon, France",Claude Bernard University Lyon 1 {https://ror.org/029brtt94}|Lyon Neuroscience Research Center {https://ror.org/00pdd0432}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Inserm {https://ror.org/02vjkv261}|Université de Lyon {https://ror.org/01rk35k63}
"Laboratoire de Virologie, CHU, Strasbourg, France",Hôpitaux Universitaires de Strasbourg {https://ror.org/04bckew43}
"ISEM, University of Montpellier, Montpellier, France.",University of Montpellier {https://ror.org/051escj72}|Institut des Sciences de l'Evolution de Montpellier {https://ror.org/01cah1n37}
CNRSSorbonne University 4 Place Jussieu Paris75005France,French National Centre for Scientific Research {https://ror.org/02feahw73}|Sorbonne Université {https://ror.org/02en5vm52}
"Centre de Recherche en Paléontologie-Paris, UMR 7207, CNRS/MNHN/UPMC, 8 rue Buffon CP38, 75231 Paris Cedex 05, France",French National Centre for Scientific Research {https://ror.org/02feahw73}|Sorbonne Université {https://ror.org/02en5vm52}|Muséum national d'Histoire naturelle {https://ror.org/03wkt5x30}|Centre de recherche en paléontologie - Paris {https://ror.org/05ax2x637}
"Interuniversity Laboratory of Human Movement Biology EA7424, Vascular Biology and Red Blood Cell Team, University Savoie Mont Blanc, Chambéry, France.",Université Savoie Mont Blanc {https://ror.org/04gqg1a07}|Laboratoire Interuniversitaire de Biologie de la Motricité {https://ror.org/03sc1p174}
"CIRAD, UMR BGPI, Montpellier, France; BGPI, Univ. Montpellier, CIRAD, INRA, Montpellier SupAgro, Montpellier, France.",Biology and Genetics of Plant-Pathogen Interactions {https://ror.org/0026vdt21}|University of Montpellier {https://ror.org/051escj72}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}
"CNRS, Solvay, LOF, UMR 5258, Univ. Bordeaux, F-33600 Pessac, France.",University of Bordeaux {https://ror.org/057qpr032}|Laboratoire du Futur {https://ror.org/04qq0qp34}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Solvay (France) {https://ror.org/01jyh4590}
"Univ Lyon, UCBL, CNRS/IN2P3, IPNL – UMR 5822, F-69622 Lyon, France",Institut National de Physique Nucléaire et de Physique des Particules {https://ror.org/03fd77x13}|Claude Bernard University Lyon 1 {https://ror.org/029brtt94}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Université de Lyon {https://ror.org/01rk35k63}|Institute of Nuclear Physics of Lyon {https://ror.org/03z4c6358}
"Institut de Recherche en Systemes Electroniques Embarques, Normandie Universite, Rouen, France",Normandie Université {https://ror.org/01k40cz91}
"2IAME, UMR 1137, INSERM, Université Paris Diderot, Sorbonne Paris Cité Paris, France.","Inserm {https://ror.org/02vjkv261}|Université Paris Cité {https://ror.org/05f82e368}|Paris Diderot University {https://ror.org/02n7qrg46}|Infection, Antimicrobials, Modelling, Evolution {https://ror.org/05hqep952}"
"INRAE, LESSEM, University Grenoble Alpes, 38400 Saint-Martin-d'Hères, France","Université Grenoble Alpes {https://ror.org/02rx3b187}|National Research Institute for Agriculture, Food and Environment {https://ror.org/003vg9w96}"
"Univ Grenoble Alpes, CEA, LITEN, DTS, LCEB, INES, F-38000 Grenoble, France",Université Grenoble Alpes {https://ror.org/02rx3b187}|Institut National de l'Énergie Solaire {https://ror.org/00qk0vr83}|CEA LITEN {https://ror.org/01mbz8562}|Atomic Energy and Alternative Energies Commission {https://ror.org/00jjx8s55}
"ICGM, University Montpellier, CNRS, ENSCM, 34090 Montpellier, France.",University of Montpellier {https://ror.org/051escj72}|Institut Charles Gerhardt {https://ror.org/028wq3277}|École Nationale Supérieure de Chimie de Montpellier {https://ror.org/03sgyqj04}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"Service de Pneumologie CHRU Hôpitaux de Tours, Hôpital Bretonneau, 2 Boulevard Tonnellé, 37000 Tours, France.",Centre Hospitalier Universitaire de Tours {https://ror.org/00jpq0w62}|Bretonneau Hospital {https://ror.org/0146pps37}
"Laboratory of Cardio-Oncology and Medicinal Chemistry (FRE 2033), CNRS, Institut Le Bel, 4 rue Blaise Pascal, CS 90032, 67081, Strasbourg, France.",French National Centre for Scientific Research {https://ror.org/02feahw73}|University of Strasbourg {https://ror.org/00pg6eq24}
"ANSES (French Agency for Food, Environmental and Occupational Health and Safety); Laboratory for Animal Health, UMR ANSES, INRA, ENVA, University Paris-Est; Maisons-Alfort France","University of Paris-Est {https://ror.org/0268ecp52}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}|École Nationale Vétérinaire d'Alfort {https://ror.org/04k031t90}|French Agency for Food, Environmental and Occupational Health & Safety {https://ror.org/0471kz689}"
"LATMOS/IPSLUPMC University Paris 06 Sorbonne Universités, UVSQ, CNRS; Paris France","Université de Versailles Saint-Quentin-en-Yvelines {https://ror.org/03mkjjy25}|Atmospheres Laboratory Environments, Observations Spatiales {https://ror.org/05ppf7q77}|Sorbonne Université {https://ror.org/02en5vm52}|Institut Pierre-Simon Laplace {https://ror.org/02haar591}|French National Centre for Scientific Research {https://ror.org/02feahw73}"
"Sorbonne University, CNRS UMR 3215, INSERM U934, 75005 Paris, France",French National Centre for Scientific Research {https://ror.org/02feahw73}|Sorbonne Université {https://ror.org/02en5vm52}|Inserm {https://ror.org/02vjkv261}|Génétique et biologie du développement {https://ror.org/01vrz7264}
"AP-HP, département de Virologie, Hôpital Henri Mondor, National Reference Center for Viral Hepatitis B, C and delta, INSERM U955, Créteil, France",Inserm {https://ror.org/02vjkv261}|Assistance Publique – Hôpitaux de Paris {https://ror.org/00pg5jh14}|Hôpitaux Universitaires Henri-Mondor {https://ror.org/033yb0967}|Centre Hospitalier Universitaire Henri-Mondor {https://ror.org/04m61mj84}|Mondor Institute of Biomedical Research {https://ror.org/04qe59j94}
"L’univesité Paris-Diderot, Paris, France",Paris Diderot University {https://ror.org/02n7qrg46}
"University of Lyon 1, Faculty of Medicine Lyon-Est - Neurosurgery, Lyon, France.",Claude Bernard University Lyon 1 {https://ror.org/029brtt94}
"Marketing and Negotiation Department; IÉSEG School of Management - (LEM-CNRS 9221), Paris-La Défense; France",IESEG School of Management {https://ror.org/04jqeag92}|Lille Économie Management {https://ror.org/05bz47575}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"Archives Husserl de Paris (CNRS-ENS, Marie Curie Actions)",French National Centre for Scientific Research {https://ror.org/02feahw73}|École Normale Supérieure - PSL {https://ror.org/05a0dhs15}
"Department of Neurology, NS-Park/F-CRIN Network, University Poitiers, France",University of Poitiers {https://ror.org/04xhy8q59}|French Clinical Research Infrastructure Network {https://ror.org/05xw0wj25}
"INSERM U1153, Statistic and Epidemiologic Research Center Sorbonne Paris Cité (CRESS), ECSTRRA team, Université Diderot - Paris 7, USPC, Paris, France",Paris Diderot University {https://ror.org/02n7qrg46}|Inserm {https://ror.org/02vjkv261}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Centre of Research in Epidemiology and Statistics {https://ror.org/00t9egj41}
"Sorbonne Université, CNRS, Institut de Biologie Physico-Chimique, Unité Mixte de Recherche 7141, 75005 Paris, France",French National Centre for Scientific Research {https://ror.org/02feahw73}|Institut de Biologie Physico-Chimique {https://ror.org/01na0pb61}|Sorbonne Université {https://ror.org/02en5vm52}|Biologie du chloroplaste et perception de la lumière chez les micro-algues {https://ror.org/001r32c80}
"Univ Rennes, Ecole Nationale Supérieure de Chimie de Rennes, CNRS, ISCR, UMR 6226, F-35000, Rennes, France",Institut des Sciences Chimiques de Rennes {https://ror.org/00adwkx90}|University of Rennes {https://ror.org/015m7wh34}|École Nationale Supérieure de Chimie de Rennes {https://ror.org/01h0ffh48}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"Dermatology Department, University Hospital of Nantes, Nantes, France",Centre Hospitalier Universitaire de Nantes {https://ror.org/05c1qsg97}
"Univ. Grenoble Alpes – CEA, LITEN, Thermal, Biomass and Hydrogen Department, Grenoble, France",Université Grenoble Alpes {https://ror.org/02rx3b187}|CEA LITEN {https://ror.org/01mbz8562}|Atomic Energy and Alternative Energies Commission {https://ror.org/00jjx8s55}
"CBGP, IRD, CIRAD, INRA, Montpellier SupAgro, Univ. Montpellier, 755 avenue du campus Agropolis, 34988 Montferrier-sur-Lez, Cedex, France.",Centre de Biologie et de Gestion des Populations {https://ror.org/05h7ddb14}|University of Montpellier {https://ror.org/051escj72}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}|Institut de Recherche pour le Développement {https://ror.org/05q3vnk25}
"Université de Lyon, Mateis, INSA Lyon, UMR5510 CNRS, F-69621 Villeurbanne, France",Institut National des Sciences Appliquées de Lyon {https://ror.org/050jn9y42}|Université de Lyon {https://ror.org/01rk35k63}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Matériaux Ingénierie et Science {https://ror.org/01rnfhz46}
"Université de Tours, EA2106 Biomolécules et biotechnologies végétales, 31, avenue Monge, 37200 Tours, France.",Université de Tours {https://ror.org/02wwzvj46}
"IMT Atlantique, UMR CNRS 6285 Lab-STICC, UBL, Brest, 29238, France",IMT Atlantique {https://ror.org/030hj3061}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance {https://ror.org/0266kfd37}|Université Bretagne Loire {https://ror.org/04x1a4s97}
"Early Origins of the Child's Health and Development Team (ORCHAD) INSERM, UMR1153 Epidemiology and Biostatistics Sorbonne Paris Cité Center (CRESS) Paris Descartes University Paris France",Inserm {https://ror.org/02vjkv261}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Paris Descartes University {https://ror.org/0220k9r37}|Centre of Research in Epidemiology and Statistics {https://ror.org/00t9egj41}
UMR BGPI INRA CIRAD Montpellier SupAgro Univ Montpellier Montpellier France,Biology and Genetics of Plant-Pathogen Interactions {https://ror.org/0026vdt21}|University of Montpellier {https://ror.org/051escj72}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}|Institut Agro Montpelier {https://ror.org/03rnk6m14}
"Clinical Pharmacology Department, University Hospital of Nantes, Nantes, France",Centre Hospitalier Universitaire de Nantes {https://ror.org/05c1qsg97}
"Master BioSciences, ENS de Lyon, UCB Lyon 1 Université de Lyon Lyon France",École Normale Supérieure de Lyon {https://ror.org/04zmssz18}|Claude Bernard University Lyon 1 {https://ror.org/029brtt94}|Université de Lyon {https://ror.org/01rk35k63}
"Pediatric Respiratory Disease and Cystic Fibrosis Center, Hospital, UNIROUEN, INSERM EA 2656, Rouen University Hospital, Université de Normandie, Rouen, France",University of Rouen {https://ror.org/03nhjew95}|Normandie Université {https://ror.org/01k40cz91}|Inserm {https://ror.org/02vjkv261}|Centre Hospitalier Universitaire de Rouen {https://ror.org/04cdk4t75}
"JRU IATE 1208, CIRAD/INRA/Montpellier SupAgro/University of Montpelier, 2 Place Pierre Viala, F-34060, Montpellier, France",Agropolymerpolymer Engineering and Emerging Technologies {https://ror.org/0000n5x09}|University of Montpellier {https://ror.org/051escj72}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}
"IRD, Cirad, Univ. Montpellier, UMR IPME, 911 Avenue Agropolis, 34394 Montpellier, France",University of Montpellier {https://ror.org/051escj72}|Institut de Recherche pour le Développement {https://ror.org/05q3vnk25}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}
"Microbiology Department, Assistance Publique-Hôpitaux de Paris, Robert Debré Children' Hospital, University Paris Diderot, Sorbonne Paris-Cité, 75019, Paris, France.",Paris Diderot University {https://ror.org/02n7qrg46}|Assistance Publique – Hôpitaux de Paris {https://ror.org/00pg5jh14}|Sorbonne Paris Cité {https://ror.org/001z21q04}|Hôpital Robert-Debré {https://ror.org/02dcqy320}
"Department of Gynecology and Obstetrics, Hôtel-Dieu University Hospital, Nantes, France.",Centre Hospitalier Universitaire de Nantes {https://ror.org/05c1qsg97}
"Laboratoire Images, Signaux et Systèmes Intelligents (LISSI), University of Paris-Est Creteil, Paris, France",Université Paris-Est Créteil {https://ror.org/05ggc9x40}
"Univ. Montpellier, CNRS, IFREMER, UPVD, IHPE, F-66000 Perpignan, France",University of Montpellier {https://ror.org/051escj72}|University of Perpignan {https://ror.org/03am2jy38}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Ifremer {https://ror.org/044jxhp58}|Interactions Hôtes-Pathogènes-Environnements {https://ror.org/00zn13224}
"Nutripass UMR204, French National Research Institute for Sustainable Development (IRD), SupAgro/IRD/UM, Montpellier, France.",University of Montpellier {https://ror.org/051escj72}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|Institut de Recherche pour le Développement {https://ror.org/05q3vnk25}|Nutrition et Alimentation des Populations aux Suds {https://ror.org/00j35ca78}
"ENAC, TELECOM-EMA, Université de Toulouse, France",Université de Toulouse {https://ror.org/004raaa70}|École Nationale de l’Aviation Civile {https://ror.org/022zdgq74}
"EA7331, Paris Descartes University, Sorbonne Paris Cité, Faculty of Pharmaceutical and Biological Sciences, Paris, France",Sorbonne Paris Cité {https://ror.org/001z21q04}|Paris Descartes University {https://ror.org/0220k9r37}
"Sorbonne Université, CNRS, Biological Adaptation and Ageing, Paris, France.",French National Centre for Scientific Research {https://ror.org/02feahw73}|Sorbonne Université {https://ror.org/02en5vm52}
"LIGM, UMR 8049, École Des Ponts, UPEM, ESIEE Paris, CNRS, UPE, Marne-la-Vallée, France",Université Gustave Eiffel {https://ror.org/03x42jk29}|Laboratoire d'Informatique Gaspard-Monge {https://ror.org/04t50yk91}|French National Centre for Scientific Research {https://ror.org/02feahw73}|École des Ponts ParisTech {https://ror.org/02nwvxz07}|ESIEE Paris {https://ror.org/04x383a88}|University of Paris-Est {https://ror.org/0268ecp52}
"QualiSud, Univ. Montpellier CIRAD, Montpellier SupAgro Univ. Avignon, Univ. Réunion  Montpellier F‐34398 France",University of Avignon {https://ror.org/00mfpxb84}|University of Montpellier {https://ror.org/051escj72}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|UMR QualiSud {https://ror.org/01nfvkq89}|University of Reunion Island {https://ror.org/005ypkf75}
"Clinique Pasteur Toulouse, Toulouse, France.",Clinique Pasteur {https://ror.org/03er61e50}
"Department of Economics, ENS Paris-Saclay, Paris, France",École Normale Supérieure - PSL {https://ror.org/05a0dhs15}
"Subatech, IMT Atlantique – IN2P3/CNRS – Université, Nantes F-44307, France",Nantes Université {https://ror.org/03gnr7b55}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Institut National de Physique Nucléaire et de Physique des Particules {https://ror.org/03fd77x13}|Laboratoire de Physique Subatomique et des Technologies Associées {https://ror.org/01kxesq83}|IMT Atlantique {https://ror.org/030hj3061}
"LBPA,#R#UMR 8113, ENS Paris-Saclay - CNRS, 61 avenue du Président Wilson, 94235 cedex Cachan, France",French National Centre for Scientific Research {https://ror.org/02feahw73}|Laboratoire de Biologie et Pharmacologie Appliquée {https://ror.org/03njrcx45}|École Normale Supérieure - PSL {https://ror.org/05a0dhs15}
"Department of Gastroenterology, Henri Mondor Hospital, AP-HP, EC2M3-EA 7375, Paris Est-Créteil (UPEC) Val de Marne University, Creteil, France.",Université Paris-Est Créteil {https://ror.org/05ggc9x40}|Hôpitaux Universitaires Henri-Mondor {https://ror.org/033yb0967}|Assistance Publique – Hôpitaux de Paris {https://ror.org/00pg5jh14}|Centre Hospitalier Universitaire Henri-Mondor {https://ror.org/04m61mj84}
"IRAP, Univ. de Toulouse, CNRS, CNES, UPS  (France)",Université de Toulouse {https://ror.org/004raaa70}|Research Institute in Astrophysics and Planetology {https://ror.org/05hm2ja81}|Université Toulouse III - Paul Sabatier {https://ror.org/02v6kpv12}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Centre National d'Études Spatiales {https://ror.org/04h1h0y33}
"GEPI, Observatoire de Paris, CNRS, Université de Paris Diderot, F-92195 Meudon, Cedex, France","French National Centre for Scientific Research {https://ror.org/02feahw73}|Galaxies, Etoiles, Physique et Instrumentation {https://ror.org/01920cw75}|Paris Observatory {https://ror.org/029nkcm90}|Université Paris Cité {https://ror.org/05f82e368}"
"Department of Urology, Pasteur Clinic, Toulouse, France.",Clinique Pasteur {https://ror.org/03er61e50}
"IPNL, CNRS, Université de Lyon, UMR 5822, Villeurbanne, France",Institute of Nuclear Physics of Lyon {https://ror.org/03z4c6358}|Université de Lyon {https://ror.org/01rk35k63}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Institut de Physique des 2 Infinis de Lyon {https://ror.org/02avf8f85}
"HIFIH Laboratory Angers University, Bretagne Loire University Angers France.",Université d'Angers {https://ror.org/04yrqp957}|Université Bretagne Loire {https://ror.org/04x1a4s97}
"Université de Toulouse, UPS-OMP, IRAP, F-31028 Toulouse cedex 4, France",Université de Toulouse {https://ror.org/004raaa70}|Research Institute in Astrophysics and Planetology {https://ror.org/05hm2ja81}|Université Toulouse III - Paul Sabatier {https://ror.org/02v6kpv12}|Observatoire Midi-Pyrénées {https://ror.org/030syve83}
"University of Paris-Sud, Faculté de Pharmacie, UMR 8079, CNRS, AgroParisTech, Paris, France","French National Centre for Scientific Research {https://ror.org/02feahw73}|University of Paris-Sud {https://ror.org/028rypz17}|AgroParisTech {https://ror.org/02kbmgc12}|Écologie, Systématique et Évolution {https://ror.org/00kk89y84}"
"Medical Intensive Care, Caen University Hospital, Caen, France.",Centre Hospitalier Universitaire de Caen {https://ror.org/027arzy69}
"LATMOS/IPSL UVSQ Université Paris‐Saclay, Sorbonne Université, CNRS Guyancourt France","Atmospheres Laboratory Environments, Observations Spatiales {https://ror.org/05ppf7q77}|Institut Pierre-Simon Laplace {https://ror.org/02haar591}|Université de Versailles Saint-Quentin-en-Yvelines {https://ror.org/03mkjjy25}|University of Paris-Saclay {https://ror.org/03xjwb503}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Sorbonne Université {https://ror.org/02en5vm52}"
"Inserm UMR 1011, Department of Cardiovascular Radiology, EGID (European Genomic Institute for Diabetes), université de Lille, Institut Cœur-Poumon, Institut Pasteur de Lille, CHU de Lille, FR3508, 59000 Lille, France",Inserm {https://ror.org/02vjkv261}|Université de Lille {https://ror.org/0546v5182}|Centre Hospitalier Universitaire de Lille {https://ror.org/02ppyfa04}|Pasteur Institute of Lille {https://ror.org/05k9skc85}|European Genomic Institute for Diabetes {https://ror.org/05n2c8735}
"SELMET, Univ Montpellier, CIRAD, INRA, Montpellier SupAgro, Montpellier, France",Centre de Coopération Internationale en Recherche Agronomique pour le Développement {https://ror.org/05kpkpg04}|Institut Agro Montpelier {https://ror.org/03rnk6m14}|University of Montpellier {https://ror.org/051escj72}|Tropical and Mediterranean Animal Production Systems {https://ror.org/05merjr74}|French National Institute for Agricultural Research {https://ror.org/01x3gbx83}
"LIS, Aix Marseille Univ, Université de Toulon, CNRS, Marseille, France",Aix-Marseille University {https://ror.org/035xkbk20}|Laboratoire d’Informatique et Systèmes {https://ror.org/0257sgk90}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Université de Toulon {https://ror.org/02m9kbe37}
"PASTEUR, Département de Chimie, École Normale Supérieure, PSL University, Sorbonne Université, CNRS, 75005 Paris, France",French National Centre for Scientific Research {https://ror.org/02feahw73}|École Normale Supérieure - PSL {https://ror.org/05a0dhs15}|Université Paris Sciences et Lettres {https://ror.org/013cjyk83}|Sorbonne Université {https://ror.org/02en5vm52}|Institut Pasteur {https://ror.org/0495fxg12}
"iEES Paris, Sorbonne Université, CNRS, UMR 7618, 4 place Jussieu, 75005 Paris, France.",French National Centre for Scientific Research {https://ror.org/02feahw73}|Institut d'écologie et des sciences de l'environnement de Paris {https://ror.org/02s56xp85}|Sorbonne Université {https://ror.org/02en5vm52}
"IRFU/Departement dAstrophysique, CEA/DRF-CNRS-Université Paris Diderot, CEA-Saclay, France",CEA Saclay {https://ror.org/03n15ch10}|Paris Diderot University {https://ror.org/02n7qrg46}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Direction de la Recherche Fondamentale {https://ror.org/01yvj5k91}|Institut de Recherche sur les Lois Fondamentales de l'Univers {https://ror.org/05k705z76}|Atomic Energy and Alternative Energies Commission {https://ror.org/00jjx8s55}
"Univ. Lille, CNRS, Centrale Lille, ENSCL, Univ. Artois, UMR 8181 - UCCS - Unité de Catalyse et Chimie du Solide, Lille, France",École Centrale de Lille {https://ror.org/01x441g73}|École Nationale Supérieure de Chimie de Lille {https://ror.org/041yg4h55}|University of Lille {https://ror.org/02kzqn938}|Artois University {https://ror.org/053x9s498}|Laboratory of Catalysis and Solid State Chemistry {https://ror.org/04vrqzz54}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"Rheumatology department, CHR hôpital Sud, 35033 Rennes cedex 9, France.",Centre Hospitalier Universitaire de Rennes {https://ror.org/05qec5a53}
"INSERM U‐1018, CESP, Team 5 (EpReC, Renal and Cardiovascular Epidemiology), UVSQ  Villejuif France",Université de Versailles Saint-Quentin-en-Yvelines {https://ror.org/03mkjjy25}|Centre de recherche en Epidémiologie et Santé des Populations {https://ror.org/01ed4t417}|Inserm {https://ror.org/02vjkv261}
"Université Lille, CNRS, Centrale Lille, ENSCL, Université Artois, UMR 8181, UCCS-Unité de Catalyse et Chimie du Solide, F-59000 Lille, France.",École Centrale de Lille {https://ror.org/01x441g73}|École Nationale Supérieure de Chimie de Lille {https://ror.org/041yg4h55}|University of Lille {https://ror.org/02kzqn938}|Artois University {https://ror.org/053x9s498}|Laboratory of Catalysis and Solid State Chemistry {https://ror.org/04vrqzz54}|French National Centre for Scientific Research {https://ror.org/02feahw73}
"Service d'hématologie clinique, CHU de Strasbourg, Strasbourg, France.",Hôpitaux Universitaires de Strasbourg {https://ror.org/04bckew43}
"PASTEUR, Département de chimie, École Normale Supérieure, PSL University, Sorbonne Université, CNRS, 24 rue Lhomond, 75005 Paris, France",French National Centre for Scientific Research {https://ror.org/02feahw73}|École Normale Supérieure - PSL {https://ror.org/05a0dhs15}|Université Paris Sciences et Lettres {https://ror.org/013cjyk83}|Sorbonne Université {https://ror.org/02en5vm52}|Institut Pasteur {https://ror.org/0495fxg12}
"UMR 7099, CNRS-Université Paris Diderot, Institut de Biologie Physico-Chimique",French National Centre for Scientific Research {https://ror.org/02feahw73}|Institut de Biologie Physico-Chimique {https://ror.org/01na0pb61}|Paris Diderot University {https://ror.org/02n7qrg46}|Laboratory of Physical and Chemical Biology of Membrane Proteins {https://ror.org/03nr8xh07}
"Service de Chirurgie viscérale et digestive, Hôpital Charles Nicolle, CHU de Rouen, 1 rue Germont, 76031 Rouen cedex",Hôpital Charles-Nicolle {https://ror.org/00cxy0s05}|Centre Hospitalier Universitaire de Rouen {https://ror.org/04cdk4t75}
"MPQ CNRS, Université Paris Diderot, Bâtiment Condorcet, 75205 Paris Cedex 13, France",French National Centre for Scientific Research {https://ror.org/02feahw73}|Paris Diderot University {https://ror.org/02n7qrg46}|Laboratory Materials and Quantum Phenomena {https://ror.org/02p3et738}
"EC Nantes, CNRS UMR6183, GeM, F-44300, France",École Centrale de Nantes {https://ror.org/03nh7d505}|French National Centre for Scientific Research {https://ror.org/02feahw73}|Institut de Recherche en Génie Civil et Mécanique {https://ror.org/03x30hb31}
"Sorbonne Université, Science and Engineering Faculty, Paris, France",Sorbonne Université {https://ror.org/02en5vm52}
"Univ. Lille, CNRS, Centrale Lille, UMR 9013 – LaMcube – Laboratoire de Mécanique Multiphysique Multiéchelle, F-59000 Lille, France","École Centrale de Lille {https://ror.org/01x441g73}|Laboratoire de Mécanique, Multiphysique, Multiéchelle {https://ror.org/04f5rw142}|University of Lille {https://ror.org/02kzqn938}|French National Centre for Scientific Research {https://ror.org/02feahw73}"
